Date,ticker,open,high,low,close,volume
2025-03-04,IJH,59.91,60.49,58.755,59.55,15810062
2025-03-05,IJH,59.585,60.36,59.19,60.29,11791134
2025-03-06,IJH,59.595,60.15,59.09,59.37,13480914
2025-03-07,IJH,59.24,59.93,58.4,59.74,10932941
2025-03-10,IJH,59.17,59.58,58.015,58.47,12583284
2025-03-11,IJH,58.46,58.88,57.6901,58.16,16160643
2025-03-12,IJH,58.75,58.9498,57.72,58.11,10838076
2025-03-13,IJH,58.065,58.185,56.91,57.21,11885067
2025-03-14,IJH,57.83,58.63,57.59,58.6,9394479
2025-03-17,IJH,58.53,59.69,58.53,59.48,9560063
2025-03-18,IJH,59.12,59.12,58.63,58.83,7183441
2025-03-19,IJH,58.83,59.88,58.75,59.56,7493941
2025-03-20,IJH,59.085,59.7499,59.055,59.13,8331673
2025-03-21,IJH,58.545,58.95,58.185,58.8,10708590
2025-03-24,IJH,59.581,60.335,59.55,60.26,6860960
2025-03-25,IJH,60.34,60.53,59.78,60.11,6149790
2025-03-26,IJH,60.27,60.5,59.54,59.73,6754022
2025-03-27,IJH,59.62,59.795,59.01,59.28,11175854
2025-03-28,IJH,59.11,59.25,57.925,58.21,6207596
2025-03-31,IJH,57.535,58.675,57.12,58.35,13852367
2025-04-01,IJH,58.24,58.88,57.645,58.66,9880841
2025-04-02,IJH,58.04,59.74,57.9508,59.6,9091446
2025-04-03,IJH,56.97,57.33,55.57,55.59,17671879
2025-04-04,IJH,53.51,53.985,51.79,52.88,33104496
2025-04-07,IJH,51.0,54.66,50.15,52.3,35421946
2025-04-08,IJH,54.01,54.145,50.46,51.16,28373388
2025-04-09,IJH,50.69,56.27,50.45,55.9,34232306
2025-04-10,IJH,54.55,54.71,52.22,53.68,18839286
2025-04-11,IJH,53.58,54.59,52.68,54.37,22334321
2025-04-14,IJH,55.24,55.4,54.235,55.07,12671317
2025-04-15,IJH,55.05,55.67,54.8482,54.98,10284091
2025-04-16,IJH,54.71,55.1199,53.7947,54.39,8282132
2025-04-17,IJH,54.6036,55.19,54.435,54.85,8547225
2025-04-21,IJH,54.44,54.56,53.0428,53.6,12707017
2025-04-22,IJH,54.21,55.14,54.155,54.94,17708272
2025-04-23,IJH,56.33,57.345,55.455,55.65,13815489
2025-04-24,IJH,55.83,56.92,55.61,56.85,9981701
2025-04-25,IJH,56.54,56.76,56.15,56.59,7533866
2025-04-28,IJH,56.73,57.135,56.22,56.8,9639395
2025-04-29,IJH,56.64,57.35,56.3601,57.08,6467254
2025-04-30,IJH,56.3252,57.08,55.68,56.91,11475729
2025-05-01,IJH,57.28,57.875,56.835,57.26,10142069
2025-05-02,IJH,58.1,58.76,57.99,58.63,10495684
2025-05-05,IJH,58.255,58.92,58.145,58.5,7682720
2025-05-06,IJH,58.01,58.56,57.76,58.08,7799290
2025-05-07,IJH,58.2501,58.565,57.875,58.24,7801912
2025-05-08,IJH,58.77,59.505,58.48,58.97,9429589
2025-05-09,IJH,59.19,59.2,58.7,58.9,14164736
2025-05-12,IJH,60.96,61.25,60.5,61.01,10139041
2025-05-13,IJH,61.15,61.498,61.075,61.21,6619415
2025-05-14,IJH,61.16,61.305,60.89,61.02,10606950
2025-05-15,IJH,60.89,61.185,60.57,61.16,4761614
2025-05-16,IJH,61.25,61.82,60.975,61.82,4637884
2025-05-19,IJH,61.1,61.635,60.98,61.58,6878645
2025-05-20,IJH,61.51,61.707144,61.215,61.41,6728552
2025-05-21,IJH,60.84,60.995,59.745,59.76,8216752
2025-05-22,IJH,59.54,60.04,59.35,59.7,8088223
2025-05-23,IJH,58.89,59.765,58.84,59.59,7804162
2025-05-27,IJH,60.35,60.91,59.94,60.91,6966689
2025-05-28,IJH,60.9185,60.98,60.05,60.13,6958782
2025-05-29,IJH,60.575,60.61,59.79,60.29,5703845
2025-05-30,IJH,60.0,60.28,59.515,60.04,6267370
