Date,ticker,open,high,low,close,volume
2024-05-22,VGK,69.64,69.76,69.29,69.5,2213437
2024-05-23,VGK,70.09,70.09,69.04,69.18,1821501
2024-05-24,VGK,69.48,69.8,69.42,69.72,2074089
2024-05-28,VGK,69.9,69.925,69.37,69.59,3206595
2024-05-29,VGK,68.75,68.87,68.525,68.56,3611578
2024-05-30,VGK,69.06,69.37,68.99,69.21,1487577
2024-05-31,VGK,69.57,69.87,69.29,69.85,2437033
2024-06-03,VGK,69.94,70.125,69.62,69.94,2963503
2024-06-04,VGK,69.68,69.82,69.42,69.72,1809019
2024-06-05,VGK,70.29,70.41,69.905,70.39,2183535
2024-06-06,VGK,70.44,70.675,70.42,70.67,5255423
2024-06-07,VGK,69.99,70.175,69.715,69.75,1543088
2024-06-10,VGK,69.06,69.59,68.92,69.54,1329143
2024-06-11,VGK,68.65,68.8755,68.29,68.7,2714308
2024-06-12,VGK,70.06,70.2,69.635,69.78,1732767
2024-06-13,VGK,69.28,69.28,68.41,68.71,1607718
2024-06-14,VGK,67.55,67.7055,67.15,67.59,2873885
2024-06-17,VGK,67.76,68.14,67.44,68.13,2140545
2024-06-18,VGK,68.15,68.51,68.15,68.47,1821290
2024-06-20,VGK,68.44,68.745,68.34,68.64,1454998
2024-06-21,VGK,67.03,67.155,66.76,67.06,1719080
2024-06-24,VGK,67.65,67.97,67.545,67.66,1523702
2024-06-25,VGK,67.29,67.596,67.2021,67.53,1402725
2024-06-26,VGK,66.75,67.035,66.67,66.93,2422119
2024-06-27,VGK,67.0,67.12,66.72,66.86,1011167
2024-06-28,VGK,66.65,66.915,66.5,66.77,1606015
2024-07-01,VGK,67.41,67.56,66.9,67.17,3580036
2024-07-02,VGK,66.67,67.01,66.57,66.99,1367415
2024-07-03,VGK,67.57,67.845,67.57,67.83,1701471
2024-07-05,VGK,68.49,68.498,67.865,68.39,1281599
2024-07-08,VGK,68.53,68.6,68.03,68.05,694986
2024-07-09,VGK,67.75,67.77,67.335,67.51,1512737
2024-07-10,VGK,67.85,68.385,67.84,68.35,2690910
2024-07-11,VGK,68.9,69.035,68.6499,68.68,2355081
2024-07-12,VGK,69.23,69.77,69.22,69.5,3223588
2024-07-15,VGK,69.27,69.27,68.69,68.75,1357090
2024-07-16,VGK,68.48,69.025,68.41,69.01,2371126
2024-07-17,VGK,68.62,68.945,68.555,68.64,2711290
2024-07-18,VGK,68.94,68.99,67.97,68.08,1648792
2024-07-19,VGK,67.84,67.91,67.59,67.67,1248546
2024-07-22,VGK,68.44,68.63,68.2503,68.62,1384806
2024-07-23,VGK,68.17,68.245,68.03,68.03,1344531
2024-07-24,VGK,67.96,68.08,67.355,67.4,2573380
2024-07-25,VGK,67.03,67.745,66.81,67.17,4915301
2024-07-26,VGK,67.75,68.21,67.69,68.12,1455454
2024-07-29,VGK,67.83,67.85,67.41,67.61,1017426
2024-07-30,VGK,67.91,68.025,67.59,67.86,2745884
2024-07-31,VGK,68.54,68.8261,68.31,68.46,1393964
2024-08-01,VGK,67.96,68.18,66.74,67.04,4595948
2024-08-02,VGK,66.6,66.71,66.105,66.53,3019077
2024-08-05,VGK,64.47,65.48,64.445,65.06,3833749
2024-08-06,VGK,64.62,65.575,64.52,65.23,1627252
2024-08-07,VGK,66.1,66.26,65.27,65.33,2200295
2024-08-08,VGK,65.77,66.31,65.55,66.24,6633715
2024-08-09,VGK,66.255,66.7,66.09,66.66,1870592
2024-08-12,VGK,66.58,66.66,66.3427,66.5,1018802
2024-08-13,VGK,66.7,67.42,66.68,67.39,957490
2024-08-14,VGK,67.69,67.86,67.61,67.76,1082906
2024-08-15,VGK,68.21,68.55,68.175,68.45,2013028
2024-08-16,VGK,68.53,68.865,68.465,68.82,1738370
2024-08-19,VGK,69.18,69.645,69.17,69.59,1350545
2024-08-20,VGK,69.49,69.63,69.27,69.4,965929
2024-08-21,VGK,69.63,70.075,69.53,69.99,1456546
2024-08-22,VGK,70.22,70.2257,69.54,69.58,989504
2024-08-23,VGK,70.0,70.785,69.935,70.77,1330980
2024-08-26,VGK,70.69,70.74,70.5,70.55,613586
2024-08-27,VGK,70.64,70.9263,70.56,70.85,751970
2024-08-28,VGK,70.58,70.765,70.29,70.55,1296417
2024-08-29,VGK,70.87,71.11,70.65,70.77,1415419
2024-08-30,VGK,70.91,71.09,70.53,70.93,1452754
2024-09-03,VGK,70.42,70.48,69.475,69.6,2242632
2024-09-04,VGK,69.26,69.725,69.2344,69.42,1426806
2024-09-05,VGK,69.49,69.53,69.07,69.26,1972003
2024-09-06,VGK,69.42,69.525,68.24,68.35,2036637
2024-09-09,VGK,68.62,69.015,68.605,68.8,720418
2024-09-10,VGK,68.55,68.58,67.97,68.47,1180942
2024-09-11,VGK,68.56,68.865,67.84,68.84,2264286
2024-09-12,VGK,68.79,69.34,68.55,69.32,1746424
2024-09-13,VGK,69.62,69.94,69.6,69.75,708970
2024-09-16,VGK,69.97,70.28,69.805,70.26,817226
2024-09-17,VGK,70.29,70.34,69.77,70.0,1002482
2024-09-18,VGK,70.09,70.67,69.69,69.83,1715117
2024-09-19,VGK,70.94,71.2,70.52,71.04,1332161
2024-09-20,VGK,70.18,70.22,69.67,69.81,1479149
2024-09-23,VGK,69.91,70.09,69.84,70.03,916012
2024-09-24,VGK,70.35,70.7,70.27,70.7,1255961
2024-09-25,VGK,70.87,70.9,70.26,70.29,1439629
2024-09-26,VGK,71.45,71.795,71.27,71.72,1118775
2024-09-27,VGK,71.85,72.08,71.57,71.68,1846290
2024-09-30,VGK,71.3386,71.38,70.74,71.1,1319832
2024-10-01,VGK,70.94,70.96,69.9799,70.31,2268550
2024-10-02,VGK,70.09,70.26,69.81,70.09,1704230
